69.7598, 21.6783, 30.1493
62.7252, 16.4303, 27.8722
100, 3, 50
69.7598, 21.6783, 30.1493
37.9498, 38.7589, 16.3439
45.2085, 13.9217, 20.0391
50.0427, 24.0392, 18.7817
45.2085, 13.9217, 20.0391
62.7252, 16.4303, 27.8722
50.0427, 24.0392, 18.7817
62.7252, 16.4303, 27.8722
37.9498, 38.7589, 16.3439
50.0427, 24.0392, 18.7817
45.2085, 13.9217, 20.0391
100, 3, 50
71.0038, 14.5819, 37.2566
100, 3, 50
62.7252, 16.4303, 27.8722
71.0038, 14.5819, 37.2566
62.7252, 16.4303, 27.8722
45.2085, 13.9217, 20.0391
71.0038, 14.5819, 37.2566
37.9498, 38.7589, 16.3439
0, 0, 0
27.6397, 17.4595, 8.4449
0, 0, 0
30.1114, 15.662, 12.7569
27.6397, 17.4595, 8.4449
30.1114, 15.662, 12.7569
37.9498, 38.7589, 16.3439
27.6397, 17.4595, 8.4449
0, 0, 0
45.2085, 13.9217, 20.0391
24.2129, 8.37156, 14.4253
45.2085, 13.9217, 20.0391
30.1114, 15.662, 12.7569
24.2129, 8.37156, 14.4253
30.1114, 15.662, 12.7569
0, 0, 0
24.2129, 8.37156, 14.4253
45.2085, 13.9217, 20.0391
37.9498, 38.7589, 16.3439
41.5543, 27.066, 17.8869
37.9498, 38.7589, 16.3439
30.1114, 15.662, 12.7569
41.5543, 27.066, 17.8869
30.1114, 15.662, 12.7569
45.2085, 13.9217, 20.0391
41.5543, 27.066, 17.8869
100, 3, 50
0, 100, 0
54.5666, 54.1831, 26.2563
0, 100, 0
52.4685, 47.7667, 26.0159
54.5666, 54.1831, 26.2563
52.4685, 47.7667, 26.0159
100, 3, 50
54.5666, 54.1831, 26.2563
0, 100, 0
50.7756, 45.574, 19.8078
32.9841, 65.0265, 18.0468
50.7756, 45.574, 19.8078
52.4685, 47.7667, 26.0159
32.9841, 65.0265, 18.0468
52.4685, 47.7667, 26.0159
0, 100, 0
32.9841, 65.0265, 18.0468
50.7756, 45.574, 19.8078
100, 3, 50
70.1956, 35.8916, 36.5051
100, 3, 50
52.4685, 47.7667, 26.0159
70.1956, 35.8916, 36.5051
52.4685, 47.7667, 26.0159
50.7756, 45.574, 19.8078
70.1956, 35.8916, 36.5051
0, 100, 0
37.9498, 38.7589, 16.3439
21.2623, 65.4466, 12.6337
37.9498, 38.7589, 16.3439
27.5673, 58.6475, 15.7349
21.2623, 65.4466, 12.6337
27.5673, 58.6475, 15.7349
0, 100, 0
21.2623, 65.4466, 12.6337
37.9498, 38.7589, 16.3439
50.7756, 45.574, 19.8078
41.7336, 45.1398, 18.697
50.7756, 45.574, 19.8078
27.5673, 58.6475, 15.7349
41.7336, 45.1398, 18.697
27.5673, 58.6475, 15.7349
37.9498, 38.7589, 16.3439
41.7336, 45.1398, 18.697
50.7756, 45.574, 19.8078
0, 100, 0
30.1611, 70.1804, 12.3241
0, 100, 0
27.5673, 58.6475, 15.7349
30.1611, 70.1804, 12.3241
27.5673, 58.6475, 15.7349
50.7756, 45.574, 19.8078
30.1611, 70.1804, 12.3241
37.9498, 38.7589, 16.3439
100, 3, 50
67.3371, 27.4224, 29.3759
100, 3, 50
60.0568, 26.2466, 26.4182
67.3371, 27.4224, 29.3759
60.0568, 26.2466, 26.4182
37.9498, 38.7589, 16.3439
67.3371, 27.4224, 29.3759
100, 3, 50
50.7756, 45.574, 19.8078
74.1935, 23.1011, 36.3244
50.7756, 45.574, 19.8078
60.0568, 26.2466, 26.4182
74.1935, 23.1011, 36.3244
60.0568, 26.2466, 26.4182
100, 3, 50
74.1935, 23.1011, 36.3244
50.7756, 45.574, 19.8078
37.9498, 38.7589, 16.3439
52.1602, 34.762, 24.1994
37.9498, 38.7589, 16.3439
60.0568, 26.2466, 26.4182
52.1602, 34.762, 24.1994
60.0568, 26.2466, 26.4182
50.7756, 45.574, 19.8078
52.1602, 34.762, 24.1994
0, 0, 0
100, 0, 0
49.91, -1.48107, 5.33492
100, 0, 0
54.7522, 3.4381, 3.00066
49.91, -1.48107, 5.33492
54.7522, 3.4381, 3.00066
0, 0, 0
49.91, -1.48107, 5.33492
100, 0, 0
56.4965, 4.78441, -0.328624
71.5845, 0.98418, 1.53945
56.4965, 4.78441, -0.328624
54.7522, 3.4381, 3.00066
71.5845, 0.98418, 1.53945
54.7522, 3.4381, 3.00066
100, 0, 0
71.5845, 0.98418, 1.53945
56.4965, 4.78441, -0.328624
0, 0, 0
35.6749, 2.0396, -0.0897838
0, 0, 0
54.7522, 3.4381, 3.00066
35.6749, 2.0396, -0.0897838
54.7522, 3.4381, 3.00066
56.4965, 4.78441, -0.328624
35.6749, 2.0396, -0.0897838
100, 0, 0
55.2084, 5.409, 5.02288
74.4584, 3.66736, 7.67707
55.2084, 5.409, 5.02288
69.7963, 7.01251, 4.54265
74.4584, 3.66736, 7.67707
69.7963, 7.01251, 4.54265
100, 0, 0
74.4584, 3.66736, 7.67707
